,id,label,text
894,568,Amount,Please read the next step when the ingredients are cooked until golden brown. And what was the quantity of vegetable broth?
895,569,Amount,And what was the quantity of vegetable broth? Does it say how many teaspoons of vegetable broth to add?
896,1145,Ingredient,"Does it say how many teaspoons of vegetable broth to add? In the recipe it said paprika, onion and garlic. Correct?"
897,1209,Ingredient,"In the recipe it said paprika, onion and garlic. Correct? The recipe said paprika, onion and garlic. Is that right?"
898,1146,Ingredient,"The recipe said paprika, onion and garlic. Is that right? Do I need the water from the chickpeas where they float later?"
899,1897,Preparation,Do I need the water from the chickpeas where they float later? What was the step after sautéing
900,2820,Miscellaneous,"What was the step after sautéing Um, my voice assistant can also measure the time, right?"
901,1898,Preparation,"Um, my voice assistant can also measure the time, right? Read out how it goes on when we open this pot again."
902,1979,Preparation,Read out how it goes on when we open this pot again. Now the How were the last steps add the rest of the broth?
903,1741,Preparation,Now the How were the last steps add the rest of the broth? Then how is it further? refine with
904,2159,Preparation,Then how is it further? refine with refine with
905,2160,Preparation,refine with Then the soup is ready.
906,2318,Preparation,Then the soup is ready. Then the soup is ready.
907,2319,Preparation,Then the soup is ready. Or was there something with
908,2712,Recipe," Okay, Alex. What could you do with asparagus?"
909,1087,Ingredient,"Okay, Alex. What could you do with asparagus? What do you need for hollandaise sauce?"
910,2713,Recipe,What do you need for hollandaise sauce? What can you do with potatoes? Or yes what is recommended there. So what are there so norMAle dishes I say times
911,2651,Recipe,What can you do with potatoes? Or yes what is recommended there. So what are there so norMAle dishes I say times Ok What was the first one?
912,2652,Recipe,Ok What was the first one? I mean the one before
913,1088,Ingredient,I mean the one before Ok What do you need for it?
914,1089,Ingredient,Ok What do you need for it? What was the second one? What was the second one?
915,2636,Recipe,What was the second one? What was the second one? What were the other things again? I forgot.
916,2638,Recipe,What were the other things again? I forgot. Mhm
917,2714,Recipe,Mhm Look what you could do with- Is there something you could do with potatoes and beans?
918,1090,Ingredient,Look what you could do with- Is there something you could do with potatoes and beans? What do you need?
919,2715,Recipe,"What do you need? Okay, what could you do with kidney beans in general?"
920,77,Knowledge,"Okay, what could you do with kidney beans in general? Okay. What's that?"
921,1255,Ingredient,Okay. What's that? Like sweet potatoes so to speak
922,2716,Recipe,Like sweet potatoes so to speak Ok Is there anything. What to do with it or what to do with it.
923,2717,Recipe,Ok Is there anything. What to do with it or what to do with it. What can you do with the friends here? so with the sweet potato things the tomatoes with the beans and the potatoes.
924,2653,Recipe,What can you do with the friends here? so with the sweet potato things the tomatoes with the beans and the potatoes. Exactly. What was the first one again? The first and the second? Sorry.
925,1091,Ingredient,Exactly. What was the first one again? The first and the second? Sorry. Mhm What do you need for that?
926,2718,Recipe,Mhm What do you need for that? Mhm Ok. What do you make from wheat groats. Since I have no plan at all what the so does
927,2639,Recipe,Mhm Ok. What do you make from wheat groats. Since I have no plan at all what the so does Mhm
928,2640,Recipe,Mhm Mhm
929,2641,Recipe,Mhm Mhm
930,2719,Recipe,Mhm Ok Good. What could you make from papirka and potatoes?
931,2642,Recipe,Ok Good. What could you make from papirka and potatoes? Mhm
932,1092,Ingredient,Mhm What would you need for the potato-paprika pan?
933,2763,Recipe,What would you need for the potato-paprika pan? Hm. Yes ok that will probably not.
934,1093,Ingredient,Hm. Yes ok that will probably not. And what was that again?
935,2720,Recipe,And what was that again? Mhm Um I think I've asked this before what can you make out of the three friends here? So somehow potatoes sweet potato thing hm beans?
936,1094,Ingredient,Mhm Um I think I've asked this before what can you make out of the three friends here? So somehow potatoes sweet potato thing hm beans? Mhm What would come in there everything?
937,2764,Recipe,Mhm What would come in there everything? There is simply missing again everything except potatoes Topinamburding and yes.
938,2774,Recipe,There is simply missing again everything except potatoes Topinamburding and yes. Ok what else is there?
939,1095,Ingredient,Ok what else is there? Ok what comes the chili con carne everything purely?
940,2775,Recipe,"Ok what comes the chili con carne everything purely? Yes, ok. Um, what else is there?"
941,1096,Ingredient,"Yes, ok. Um, what else is there? Yes what would you need for the first thing you said for the asparagus potato salad?"
942,2721,Recipe,"Yes what would you need for the first thing you said for the asparagus potato salad? Okay, stupid question. Can you recommend anything I can build from all the stories here."
943,2722,Recipe,"Okay, stupid question. Can you recommend anything I can build from all the stories here. Where I need ONLY the ingredients. Can times and stop somehow oil vinegar and so stories clear but"
944,1097,Ingredient,Where I need ONLY the ingredients. Can times and stop somehow oil vinegar and so stories clear but Ok what was there now everything in it?
945,928,Ingredient,Ok what was there now everything in it? Mhm
946,929,Ingredient,Mhm Mhm
947,2758,Recipe,Mhm Okay. What could you do with the REST for example?
948,2759,Recipe,Okay. What could you do with the REST for example? Is the question what could you make for a salad from cucumber and bulgur?
949,2620,Recipe,Is the question what could you make for a salad from cucumber and bulgur? Mhm
950,58,Knowledge,Mhm How does the bulgur taste? Because I do not know it at all
951,2723,Recipe,How does the bulgur taste? Because I do not know it at all Then I need a recipe again So at least for him here?
952,1098,Ingredient,Then I need a recipe again So at least for him here? Yes. Exactly. Okay. Okay. So. Ok what goes in there again? in the
953,78,Knowledge,Yes. Exactly. Okay. Okay. So. Ok what goes in there again? in the Do lemons go bad?
954,79,Knowledge,Do lemons go bad? Do lemons go bad?
955,570,Amount,Do lemons go bad? Ok so now one and a half kilos of potatoes in theory
956,777,Amount,Ok so now one and a half kilos of potatoes in theory Ok so now one and a half kilo of potatoes in theory
957,898,Amount,Ok so now one and a half kilo of potatoes in theory or for how many people is that then?
958,571,Amount,or for how many people is that then? And then lemons? were two actually announced or?
959,778,Amount,And then lemons? were two actually announced or? And then lemons? were two actually announced or?
960,80,Knowledge,"And then lemons? were two actually announced or? The question is, will this stuff go bad at some point? There's just nothing on it at all."
961,1264,Ingredient,"The question is, will this stuff go bad at some point? There's just nothing on it at all. Sixth twelve eighteen. It's been open forever. So already a few weeks. Don't know if it's still good or not"
962,1147,Ingredient,Sixth twelve eighteen. It's been open forever. So already a few weeks. Don't know if it's still good or not Then thing was beans or corn or
963,1210,Ingredient,Then thing was beans or corn or Then thing was beans or corn or
964,930,Ingredient,Then thing was beans or corn or Mhm Yes.
965,931,Ingredient,Mhm Yes. Yes.
966,932,Ingredient,Yes. Mhm
967,933,Ingredient,Mhm So parsley olive oil so and then what else? Or was it there.
968,1620,Preparation,So parsley olive oil so and then what else? Or was it there. Ok is there any description how to proceed?
969,2161,Preparation,Ok is there any description how to proceed? Can I cook potatoes first.
970,2162,Preparation,Can I cook potatoes first. So first just the normal potatoes quasi
971,1148,Ingredient,So first just the normal potatoes quasi Yes are also sweet potatoes are also there or?
972,1211,Ingredient,"Yes are also sweet potatoes are also there or? Yes, sweet potatoes are also included or?"
973,1980,Preparation,"Yes, sweet potatoes are also included or? So I make now one so with purely to taste"
974,252,Time,So I make now one so with purely to taste Does it say how long? Or just until they're done?
975,112,Time,Does it say how long? Or just until they're done? Five minutes? Ten minutes?
976,253,Time,Five minutes? Ten minutes? All right. All right. There. Good. How long does it normally take?
977,1742,Preparation,All right. All right. There. Good. How long does it normally take? What are the next steps?
978,1452,Ingredient,"What are the next steps? In cubes, you said, right?"
979,1544,Ingredient,"In cubes, you said, right? You said in cubes, right?"
980,2534,Cooking technique,"You said in cubes, right? What's the best way to cut into cubes?"
981,2535,Cooking technique,What's the best way to cut into cubes? Is there any smart system that is best to cut into cubes?
982,1743,Preparation,Is there any smart system that is best to cut into cubes? Mhm
983,2536,Cooking technique,Mhm And what is the best way to determine that they are ready? Or is there any way to determine that other than just feel?
984,1744,Preparation,And what is the best way to determine that they are ready? Or is there any way to determine that other than just feel? What comes next? When the potatoes are done?
